time_stamp,trip_id,depart_airport,return_airport,depart_date,return_date,total_cost,depart_datetime,depart_duration,depart_stops,return_datetime,return_duration,return_stops,days_before_purchase
2022-07-07 09:39:35,SFO-IAD-07/21/2022-07/25/2022,SFO,IAD,07/21/2022,07/25/2022,908,2022-07-21 07:00:00,310,0,2022-07-25 16:10:00,355,0,13
2022-07-07 09:40:28,SFO-IAD-07/28/2022-08/01/2022,SFO,IAD,07/28/2022,08/01/2022,838,2022-07-28 07:00:00,310,0,2022-08-01 16:10:00,355,0,20
2022-07-07 09:41:24,SFO-IAD-08/04/2022-08/08/2022,SFO,IAD,08/04/2022,08/08/2022,838,2022-08-04 07:00:00,310,0,2022-08-08 16:10:00,355,0,27
2022-07-07 09:42:19,SFO-IAD-08/11/2022-08/15/2022,SFO,IAD,08/11/2022,08/15/2022,838,2022-08-11 07:00:00,310,0,2022-08-15 16:10:00,355,0,34
2022-07-07 09:43:16,SFO-IAD-08/18/2022-08/22/2022,SFO,IAD,08/18/2022,08/22/2022,879,2022-08-18 23:48:00,582,1,2022-08-22 17:30:00,497,1,41
2022-07-07 09:44:15,SFO-IAD-08/25/2022-08/29/2022,SFO,IAD,08/25/2022,08/29/2022,615,2022-08-25 07:00:00,310,0,2022-08-29 17:30:00,497,1,48
2022-07-07 09:45:08,SFO-IAD-09/01/2022-09/05/2022,SFO,IAD,09/01/2022,09/05/2022,788,2022-09-01 07:00:00,310,0,2022-09-05 16:10:00,355,0,55
2022-07-07 09:46:03,SFO-IAD-09/08/2022-09/12/2022,SFO,IAD,09/08/2022,09/12/2022,433,2022-09-08 13:41:00,431,1,2022-09-12 13:35:00,623,1,62
2022-07-07 09:47:02,SFO-IAD-09/15/2022-09/19/2022,SFO,IAD,09/15/2022,09/19/2022,465,2022-09-15 07:00:00,300,0,2022-09-19 13:35:00,523,1,69
2022-07-07 09:47:57,SFO-IAD-09/22/2022-09/26/2022,SFO,IAD,09/22/2022,09/26/2022,513,2022-09-22 13:41:00,431,1,2022-09-26 13:35:00,623,1,76
2022-07-07 09:48:55,SFO-IAD-09/29/2022-10/03/2022,SFO,IAD,09/29/2022,10/03/2022,465,2022-09-29 23:55:00,451,1,2022-10-03 16:00:00,349,0,83
2022-07-07 09:49:52,SFO-IAD-10/06/2022-10/10/2022,SFO,IAD,10/06/2022,10/10/2022,537,2022-10-06 23:40:00,459,1,2022-10-10 16:05:00,360,0,90
2022-07-07 09:50:47,SFO-IAD-10/13/2022-10/17/2022,SFO,IAD,10/13/2022,10/17/2022,498,2022-10-13 07:00:00,300,0,2022-10-17 16:05:00,360,0,97
2022-07-07 09:51:42,SFO-IAD-10/20/2022-10/24/2022,SFO,IAD,10/20/2022,10/24/2022,517,2022-10-20 23:40:00,459,1,2022-10-24 16:05:00,360,0,104
2022-07-07 09:52:39,SFO-IAD-10/27/2022-10/31/2022,SFO,IAD,10/27/2022,10/31/2022,498,2022-10-27 07:00:00,300,0,2022-10-31 16:05:00,360,0,111
2022-07-07 09:53:34,SFO-IAD-11/03/2022-11/07/2022,SFO,IAD,11/03/2022,11/07/2022,498,2022-11-03 07:00:00,300,0,2022-11-07 16:05:00,360,0,118
2022-07-07 09:54:30,SFO-IAD-11/10/2022-11/14/2022,SFO,IAD,11/10/2022,11/14/2022,498,2022-11-10 07:00:00,300,0,2022-11-14 16:05:00,360,0,125
2022-07-07 09:55:26,SFO-IAD-11/17/2022-11/21/2022,SFO,IAD,11/17/2022,11/21/2022,575,2022-11-17 11:30:00,543,1,2022-11-21 16:05:00,368,0,132
2022-07-07 09:56:26,SFO-IAD-11/24/2022-11/28/2022,SFO,IAD,11/24/2022,11/28/2022,667,2022-11-24 08:14:00,418,1,2022-11-28 16:05:00,368,0,139
2022-07-07 09:57:23,SFO-IAD-12/01/2022-12/05/2022,SFO,IAD,12/01/2022,12/05/2022,498,2022-12-01 07:00:00,301,0,2022-12-05 16:05:00,368,0,146
2022-07-07 09:58:17,SFO-IAD-12/08/2022-12/12/2022,SFO,IAD,12/08/2022,12/12/2022,467,2022-12-08 07:00:00,301,0,2022-12-12 19:06:00,495,1,153
2022-07-07 09:59:09,SFO-IAD-12/15/2022-12/19/2022,SFO,IAD,12/15/2022,12/19/2022,647,2022-12-15 11:30:00,543,1,2022-12-19 16:05:00,368,0,160
2022-07-07 10:00:09,SFO-IAD-12/22/2022-12/26/2022,SFO,IAD,12/22/2022,12/26/2022,836,2022-12-22 23:55:00,459,1,2022-12-26 16:05:00,368,0,167
2022-07-07 10:01:10,SFO-IAD-12/29/2022-01/02/2023,SFO,IAD,12/29/2022,01/02/2023,718,2022-12-29 07:00:00,301,0,2023-01-02 16:05:00,368,0,174
2022-07-07 10:02:04,SFO-IAD-01/05/2023-01/09/2023,SFO,IAD,01/05/2023,01/09/2023,465,2023-01-05 23:55:00,459,1,2023-01-09 16:05:00,368,0,181
2022-07-07 10:03:03,SFO-IAD-01/12/2023-01/16/2023,SFO,IAD,01/12/2023,01/16/2023,528,2023-01-12 07:00:00,301,0,2023-01-16 16:05:00,368,0,188
2022-07-07 10:04:08,SJC-MSY-07/14/2022-07/18/2022,SJC,MSY,07/14/2022,07/18/2022,790,2022-07-14 06:10:00,414,1,2022-07-18 15:55:00,385,1,6
2022-07-07 10:05:08,SJC-MSY-07/21/2022-07/25/2022,SJC,MSY,07/21/2022,07/25/2022,862,2022-07-21 09:08:00,693,2,2022-07-25 06:00:00,420,1,13
2022-07-07 10:06:09,SJC-MSY-07/28/2022-08/01/2022,SJC,MSY,07/28/2022,08/01/2022,928,2022-07-28 11:50:00,436,1,2022-08-01 06:00:00,710,2,20
2022-07-07 10:07:12,SJC-MSY-08/04/2022-08/08/2022,SJC,MSY,08/04/2022,08/08/2022,888,2022-08-04 12:37:00,484,2,2022-08-08 06:00:00,710,2,27
2022-07-07 10:08:16,SJC-MSY-08/11/2022-08/15/2022,SJC,MSY,08/11/2022,08/15/2022,837,2022-08-11 09:08:00,693,2,2022-08-15 15:55:00,385,1,34
2022-07-07 10:09:17,SJC-MSY-08/18/2022-08/22/2022,SJC,MSY,08/18/2022,08/22/2022,669,2022-08-18 14:22:00,393,1,2022-08-22 10:45:00,595,2,41
2022-07-07 10:10:20,SJC-MSY-08/25/2022-08/29/2022,SJC,MSY,08/25/2022,08/29/2022,610,2022-08-25 09:15:00,685,2,2022-08-29 10:45:00,595,2,48
2022-07-07 10:11:21,SJC-MSY-09/01/2022-09/05/2022,SJC,MSY,09/01/2022,09/05/2022,851,2022-09-01 06:10:00,440,1,2022-09-05 06:00:00,475,2,55
2022-07-07 10:12:23,SJC-MSY-09/08/2022-09/12/2022,SJC,MSY,09/08/2022,09/12/2022,617,2022-09-08 06:10:00,433,1,2022-09-12 07:00:00,378,1,62
2022-07-07 10:13:25,SJC-MSY-09/15/2022-09/19/2022,SJC,MSY,09/15/2022,09/19/2022,685,2022-09-15 09:15:00,683,2,2022-09-19 12:43:00,590,1,69
2022-07-07 10:14:27,SJC-MSY-09/22/2022-09/26/2022,SJC,MSY,09/22/2022,09/26/2022,759,2022-09-22 06:10:00,551,1,2022-09-26 16:15:00,378,1,76
2022-07-07 10:15:30,SJC-MSY-09/29/2022-10/03/2022,SJC,MSY,09/29/2022,10/03/2022,759,2022-09-29 09:15:00,683,2,2022-10-03 11:29:00,664,1,83
2022-07-07 10:16:30,SJC-MSY-10/06/2022-10/10/2022,SJC,MSY,10/06/2022,10/10/2022,668,2022-10-06 12:06:00,434,1,2022-10-10 07:15:00,500,1,90
2022-07-07 10:17:31,SJC-MSY-10/13/2022-10/17/2022,SJC,MSY,10/13/2022,10/17/2022,787,2022-10-13 12:06:00,509,1,2022-10-17 15:09:00,449,1,97
2022-07-07 10:18:33,SJC-MSY-10/20/2022-10/24/2022,SJC,MSY,10/20/2022,10/24/2022,868,2022-10-20 12:06:00,434,1,2022-10-24 15:09:00,449,1,104
2022-07-07 10:19:36,SJC-MSY-10/27/2022-10/31/2022,SJC,MSY,10/27/2022,10/31/2022,781,2022-10-27 06:10:00,492,2,2022-10-31 14:36:00,567,1,111
2022-07-07 10:20:40,SJC-MSY-11/03/2022-11/07/2022,SJC,MSY,11/03/2022,11/07/2022,628,2022-11-03 12:20:00,363,1,2022-11-07 14:36:00,567,1,118
2022-07-07 10:21:42,SJC-MSY-11/10/2022-11/14/2022,SJC,MSY,11/10/2022,11/14/2022,628,2022-11-10 12:20:00,363,1,2022-11-14 14:36:00,567,1,125
2022-07-07 10:22:43,SJC-MSY-11/17/2022-11/21/2022,SJC,MSY,11/17/2022,11/21/2022,559,2022-11-17 14:22:00,341,1,2022-11-21 06:00:00,380,1,132
2022-07-07 10:23:46,SJC-MSY-11/24/2022-11/28/2022,SJC,MSY,11/24/2022,11/28/2022,665,2022-11-24 14:22:00,341,1,2022-11-28 14:36:00,567,1,139
2022-07-07 10:24:47,SJC-MSY-12/01/2022-12/05/2022,SJC,MSY,12/01/2022,12/05/2022,497,2022-12-01 06:00:00,351,1,2022-12-05 14:36:00,567,1,146
2022-07-07 10:25:50,SJC-MSY-12/08/2022-12/12/2022,SJC,MSY,12/08/2022,12/12/2022,497,2022-12-08 06:00:00,351,1,2022-12-12 14:36:00,567,1,153
2022-07-07 10:26:54,SJC-MSY-12/15/2022-12/19/2022,SJC,MSY,12/15/2022,12/19/2022,856,2022-12-15 14:22:00,341,1,2022-12-19 14:08:00,620,1,160
2022-07-07 10:27:58,SJC-MSY-12/22/2022-12/26/2022,SJC,MSY,12/22/2022,12/26/2022,1080,2022-12-22 12:20:00,363,1,2022-12-26 18:03:00,385,1,167
2022-07-07 10:29:01,SJC-MSY-12/29/2022-01/02/2023,SJC,MSY,12/29/2022,01/02/2023,1050,2022-12-29 14:22:00,341,1,2023-01-02 06:00:00,380,1,174
2022-07-07 10:30:03,SJC-MSY-01/05/2023-01/09/2023,SJC,MSY,01/05/2023,01/09/2023,490,2023-01-05 14:22:00,341,1,2023-01-09 14:08:00,606,2,181
2022-07-07 10:31:05,SJC-MSY-01/12/2023-01/16/2023,SJC,MSY,01/12/2023,01/16/2023,786,2023-01-12 10:29:00,474,2,2023-01-16 14:08:00,606,2,188
2022-07-07 10:32:18,LAX-MUC-07/08/2022-07/12/2022,LAX,MUC,07/08/2022,07/12/2022,2383,2022-07-08 07:35:00,865,1,2022-07-12 09:15:00,985,1,0
2022-07-07 10:33:21,LAX-MUC-07/15/2022-07/19/2022,LAX,MUC,07/15/2022,07/19/2022,2291,2022-07-15 07:35:00,865,1,2022-07-19 07:30:00,1335,2,7
2022-07-07 10:34:22,LAX-MUC-07/22/2022-07/26/2022,LAX,MUC,07/22/2022,07/26/2022,3044,2022-07-22 07:35:00,865,1,2022-07-26 07:30:00,1237,2,14
2022-07-07 10:35:26,LAX-MUC-07/29/2022-08/02/2022,LAX,MUC,07/29/2022,08/02/2022,2828,2022-07-29 07:35:00,865,1,2022-08-02 09:15:00,985,1,21
2022-07-07 10:36:37,LAX-MUC-08/05/2022-08/09/2022,LAX,MUC,08/05/2022,08/09/2022,2060,2022-08-05 07:35:00,865,1,2022-08-09 07:15:00,1157,2,28
2022-07-07 10:37:40,LAX-MUC-08/12/2022-08/16/2022,LAX,MUC,08/12/2022,08/16/2022,1858,2022-08-12 07:35:00,865,1,2022-08-16 09:15:00,1146,2,35
2022-07-07 10:38:45,LAX-MUC-08/19/2022-08/23/2022,LAX,MUC,08/19/2022,08/23/2022,1867,2022-08-19 09:13:00,1042,2,2022-08-23 09:15:00,987,1,42
2022-07-07 10:39:50,LAX-MUC-08/26/2022-08/30/2022,LAX,MUC,08/26/2022,08/30/2022,1853,2022-08-26 07:30:00,870,1,2022-08-30 09:15:00,987,1,49
2022-07-07 10:40:56,LAX-MUC-09/02/2022-09/06/2022,LAX,MUC,09/02/2022,09/06/2022,1853,2022-09-02 07:30:00,870,1,2022-09-06 09:15:00,987,1,56
2022-07-07 10:42:01,LAX-MUC-09/09/2022-09/13/2022,LAX,MUC,09/09/2022,09/13/2022,1698,2022-09-09 07:27:00,873,1,2022-09-13 09:15:00,985,1,63
2022-07-07 10:43:12,LAX-MUC-09/16/2022-09/20/2022,LAX,MUC,09/16/2022,09/20/2022,1543,2022-09-16 07:27:00,873,1,2022-09-20 09:15:00,985,1,70
2022-07-07 10:44:18,LAX-MUC-09/23/2022-09/27/2022,LAX,MUC,09/23/2022,09/27/2022,1543,2022-09-23 07:27:00,873,1,2022-09-27 09:15:00,985,1,77
2022-07-07 10:45:24,LAX-MUC-09/30/2022-10/04/2022,LAX,MUC,09/30/2022,10/04/2022,1543,2022-09-30 07:27:00,873,1,2022-10-04 09:15:00,985,1,84
2022-07-07 10:46:35,LAX-MUC-10/07/2022-10/11/2022,LAX,MUC,10/07/2022,10/11/2022,1543,2022-10-07 07:20:00,880,1,2022-10-11 09:15:00,1001,1,91
2022-07-07 10:47:43,LAX-MUC-10/14/2022-10/18/2022,LAX,MUC,10/14/2022,10/18/2022,1543,2022-10-14 07:20:00,880,1,2022-10-18 09:15:00,1001,1,98
2022-07-07 10:48:50,LAX-MUC-10/21/2022-10/25/2022,LAX,MUC,10/21/2022,10/25/2022,1543,2022-10-21 07:20:00,880,1,2022-10-25 09:15:00,1001,1,105
2022-07-07 10:49:58,LAX-MUC-10/28/2022-11/01/2022,LAX,MUC,10/28/2022,11/01/2022,1343,2022-10-28 07:20:00,880,1,2022-11-01 09:30:00,1045,1,112
2022-07-07 10:51:04,LAX-MUC-11/04/2022-11/08/2022,LAX,MUC,11/04/2022,11/08/2022,1343,2022-11-04 08:10:00,860,1,2022-11-08 09:30:00,1105,1,119
2022-07-07 10:52:10,LAX-MUC-11/11/2022-11/15/2022,LAX,MUC,11/11/2022,11/15/2022,1503,2022-11-11 06:00:00,930,1,2022-11-15 09:30:00,1285,2,126
2022-07-07 10:53:19,LAX-MUC-11/18/2022-11/22/2022,LAX,MUC,11/18/2022,11/22/2022,1443,2022-11-18 06:00:00,930,1,2022-11-22 09:30:00,1105,1,133
2022-07-07 10:54:25,LAX-MUC-11/25/2022-11/29/2022,LAX,MUC,11/25/2022,11/29/2022,1343,2022-11-25 06:00:00,930,1,2022-11-29 09:30:00,1105,1,140
2022-07-07 10:55:31,LAX-MUC-12/02/2022-12/06/2022,LAX,MUC,12/02/2022,12/06/2022,1343,2022-12-02 06:00:00,930,1,2022-12-06 09:30:00,1105,1,147
2022-07-07 10:56:42,LAX-MUC-12/09/2022-12/13/2022,LAX,MUC,12/09/2022,12/13/2022,1343,2022-12-09 06:00:00,930,1,2022-12-13 09:30:00,1105,1,154
2022-07-07 10:57:49,LAX-MUC-12/16/2022-12/20/2022,LAX,MUC,12/16/2022,12/20/2022,1598,2022-12-16 06:00:00,930,1,2022-12-20 09:30:00,1190,2,161
2022-07-07 10:58:54,LAX-MUC-12/23/2022-12/27/2022,LAX,MUC,12/23/2022,12/27/2022,1790,2022-12-23 06:00:00,930,1,2022-12-27 07:40:00,870,1,168
2022-07-07 11:00:04,LAX-MUC-12/30/2022-01/03/2023,LAX,MUC,12/30/2022,01/03/2023,1698,2022-12-30 06:00:00,930,1,2023-01-03 09:30:00,1105,1,175
2022-07-07 11:01:12,LAX-MUC-01/06/2023-01/10/2023,LAX,MUC,01/06/2023,01/10/2023,1343,2023-01-06 06:00:00,930,1,2023-01-10 09:30:00,1105,1,182
2022-07-07 11:03:18,BOS-SNA-07/15/2022-07/24/2022,BOS,SNA,07/15/2022,07/24/2022,867,2022-07-15 05:30:00,486,1,2022-07-24 07:53:00,780,1,7
2022-07-07 11:04:19,BOS-SNA-07/22/2022-07/31/2022,BOS,SNA,07/22/2022,07/31/2022,840,2022-07-22 05:30:00,486,1,2022-07-31 13:11:00,462,1,14
2022-07-07 11:05:20,BOS-SNA-07/29/2022-08/07/2022,BOS,SNA,07/29/2022,08/07/2022,773,2022-07-29 12:10:00,590,1,2022-08-07 16:44:00,610,1,21
2022-07-07 11:06:22,BOS-SNA-08/05/2022-08/14/2022,BOS,SNA,08/05/2022,08/14/2022,833,2022-08-05 07:13:00,584,1,2022-08-14 13:06:00,828,1,28
2022-07-07 11:07:24,BOS-SNA-08/12/2022-08/21/2022,BOS,SNA,08/12/2022,08/21/2022,774,2022-08-12 05:30:00,486,1,2022-08-21 16:44:00,603,1,35
2022-07-07 11:08:25,BOS-SNA-08/19/2022-08/28/2022,BOS,SNA,08/19/2022,08/28/2022,709,2022-08-19 06:40:00,492,1,2022-08-28 16:44:00,603,1,42
2022-07-07 11:09:27,BOS-SNA-08/26/2022-09/04/2022,BOS,SNA,08/26/2022,09/04/2022,602,2022-08-26 06:40:00,492,1,2022-09-04 09:25:00,485,1,49
2022-07-07 11:11:15,BOS-SNA-09/09/2022-09/18/2022,BOS,SNA,09/09/2022,09/18/2022,625,2022-09-09 05:30:00,496,1,2022-09-18 12:19:00,838,1,63
2022-07-07 11:12:17,BOS-SNA-09/16/2022-09/25/2022,BOS,SNA,09/16/2022,09/25/2022,569,2022-09-16 05:30:00,496,1,2022-09-25 16:44:00,573,1,70
2022-07-07 11:13:19,BOS-SNA-09/23/2022-10/02/2022,BOS,SNA,09/23/2022,10/02/2022,645,2022-09-23 05:30:00,496,1,2022-10-02 08:59:00,556,1,77
2022-07-07 11:14:21,BOS-SNA-09/30/2022-10/09/2022,BOS,SNA,09/30/2022,10/09/2022,729,2022-09-30 05:30:00,496,1,2022-10-09 08:15:00,585,1,84
2022-07-07 11:15:22,BOS-SNA-10/07/2022-10/16/2022,BOS,SNA,10/07/2022,10/16/2022,794,2022-10-07 07:10:00,525,1,2022-10-16 12:29:00,854,1,91
2022-07-07 11:16:22,BOS-SNA-10/14/2022-10/23/2022,BOS,SNA,10/14/2022,10/23/2022,677,2022-10-14 05:30:00,501,1,2022-10-23 12:29:00,854,1,98
2022-07-07 11:17:24,BOS-SNA-10/21/2022-10/30/2022,BOS,SNA,10/21/2022,10/30/2022,612,2022-10-21 05:30:00,501,1,2022-10-30 19:40:00,436,1,105
2022-07-07 11:18:22,BOS-SNA-10/28/2022-11/06/2022,BOS,SNA,10/28/2022,11/06/2022,612,2022-10-28 05:30:00,501,1,2022-11-06 19:40:00,436,1,112
2022-07-07 11:19:24,BOS-SNA-11/04/2022-11/13/2022,BOS,SNA,11/04/2022,11/13/2022,612,2022-11-04 16:14:00,524,1,2022-11-13 19:40:00,436,1,119
2022-07-07 11:20:25,BOS-SNA-11/11/2022-11/20/2022,BOS,SNA,11/11/2022,11/20/2022,697,2022-11-11 05:46:00,475,1,2022-11-20 19:40:00,436,1,126
2022-07-07 11:21:26,BOS-SNA-11/18/2022-11/27/2022,BOS,SNA,11/18/2022,11/27/2022,970,2022-11-18 05:46:00,475,1,2022-11-27 19:40:00,436,1,133
2022-07-07 11:22:28,BOS-SNA-11/25/2022-12/04/2022,BOS,SNA,11/25/2022,12/04/2022,580,2022-11-25 10:00:00,469,1,2022-12-04 12:54:00,411,1,140
2022-07-07 11:23:29,BOS-SNA-12/02/2022-12/11/2022,BOS,SNA,12/02/2022,12/11/2022,560,2022-12-02 05:46:00,475,1,2022-12-11 12:54:00,411,1,147
2022-07-07 11:24:32,BOS-SNA-12/09/2022-12/18/2022,BOS,SNA,12/09/2022,12/18/2022,560,2022-12-09 05:46:00,475,1,2022-12-18 08:11:00,413,1,154
2022-07-07 11:25:35,BOS-SNA-12/16/2022-12/25/2022,BOS,SNA,12/16/2022,12/25/2022,532,2022-12-16 10:00:00,469,1,2022-12-25 12:54:00,411,1,161
2022-07-07 11:26:37,BOS-SNA-12/23/2022-01/01/2023,BOS,SNA,12/23/2022,01/01/2023,849,2022-12-23 05:00:00,530,1,2023-01-01 06:50:00,427,1,168
2022-07-07 11:27:40,BOS-SNA-12/30/2022-01/08/2023,BOS,SNA,12/30/2022,01/08/2023,704,2022-12-30 14:12:00,546,1,2023-01-08 11:46:00,523,1,175
2022-07-07 11:28:40,BOS-SNA-01/06/2023-01/15/2023,BOS,SNA,01/06/2023,01/15/2023,454,2023-01-06 06:00:00,489,1,2023-01-15 12:54:00,411,1,182
2022-07-08 01:08:26,BOS-SNA-07/09/2022-07/14/2022,BOS,SNA,07/09/2022,07/14/2022,660,2022-07-09 06:44:00,482,1,2022-07-14 16:44:00,610,1,0
2022-07-08 01:09:23,BOS-SNA-07/16/2022-07/21/2022,BOS,SNA,07/16/2022,07/21/2022,902,2022-07-16 06:44:00,482,1,2022-07-21 16:44:00,610,1,7
